entry	name	class	subclass	quality	displayId	inventoryType	reqLevel	itemLevel
1187	Spiked Collar	0	0	2	6415	0	20	30
1189	Overseer's Ring	4	0	2	963	11	15	20
1190	Overseer's Cloak	4	1	2	15120	16	15	20
1191	Bag of Marbles	0	0	1	1816	0	0	8
1192	Deprecated Overseer's Helm	4	3	0	13277	1	15	20
1193	Banded Buckler	4	6	1	27782	14	12	17
1194	Bastard Sword	2	8	1	22093	17	1	4
1195	Kobold Mining Shovel	2	5	1	7495	17	3	6
1196	Tabar	2	1	1	22114	17	9	14
1197	Giant Mace	2	5	1	5226	17	10	15
1198	Claymore	2	8	1	22095	17	10	15
1199	Charged Soulstone	0	0	1	6014	0	0	8
1200	Large Wooden Shield	4	6	1	18663	14	1	5
1201	Dull Heater Shield	4	6	1	2161	14	5	10
1202	Wall Shield	4	6	1	2329	14	12	17
1203	Aegis of Stormwind	4	6	3	2594	14	49	54
1204	The Green Tower	4	6	4	1644	14	36	41
1205	Melon Juice	0	0	1	18078	0	15	25
1206	Moss Agate	7	0	2	7393	0	0	25
1207	Murphstar	2	4	2	5223	13	34	39
1208	Maybell's Love Letter	12	0	1	2616	0	0	1
1210	Shadowgem	7	0	2	7401	0	0	20
1211	Gnoll War Harness	4	2	2	14260	5	10	15
1212	Gnoll Spittle	15	0	0	2637	0	0	15
1213	Gnoll Kindred Bracers	4	2	1	3613	9	9	14
1214	Gnoll Punisher	2	4	2	19625	21	12	17
1215	Support Girdle	4	2	2	16942	6	17	22
1216	Frost Bracers	4	1	2	9559	9	28	33
1217	Unknown Reward	12	0	1	7280	0	0	1
1218	Heavy Gnoll War Club	2	5	2	5527	17	16	21
1219	Redridge Machete	2	7	2	20122	21	11	16
1220	Lupine Axe	2	1	2	19232	17	15	20
1221	Underbelly Whelp Scale	12	0	1	568	0	0	1
1222	Broken Tooth	15	0	0	6002	0	0	1
1224	Grimoire of Sense Demons	9	0	1	1246	0	24	24
1228	Grimoire of Blood Boil	9	0	1	1246	0	6	6
1229	Grimoire of Create Soulstone	9	0	1	1246	0	18	18
1231	Grimoire of Shadow Bolt II	9	0	1	1246	0	6	6
1232	Grimoire of Demon Skin II	9	0	1	1246	0	10	10
1238	Grimoire of Fear	9	0	1	1246	0	8	8
1239	Grimoire of Siphon Mana	9	0	1	1246	0	26	26
1243	Grimoire of Shadow Bolt III	9	0	1	1246	0	12	12
1244	Grimoire of Demon Armor	9	0	1	1246	0	22	22
1245	Grimoire of Immolate II	9	0	1	1246	0	10	10
1246	Grimoire of Demon Breath	9	0	1	1246	0	16	16
1250	Grimoire of Detect Lesser Invisibility	9	0	1	1246	0	26	26
1251	Linen Bandage	0	0	1	11907	0	0	1
1252	Gramma Stonefield's Note	12	0	1	2616	0	0	1
1253	Deprecated Summoned Lockpick	13	1	1	6707	0	1	8
1254	Lesser Firestone	4	0	1	24380	23	0	28
1255	Deprecated Conjured Mana Gem	15	0	1	1262	0	18	28
1256	Crystal Kelp Frond	12	0	1	7078	0	0	1
1257	Invisibility Liquor	12	0	1	1656	0	0	1
1258	Bind On Use Test Item	4	0	0	6511	12	35	40
1259	JYoo test item	2	0	0	30392	21	0	1
1260	Tharil'zun's Head	12	0	1	1310	0	0	1
1261	Midnight Orb	12	0	1	6009	0	0	1
1262	Keg of Thunderbrew Lager	0	0	1	7923	0	0	15
1263	Brain Hacker	2	1	4	22215	17	55	60
1264	Headbasher	2	5	2	5530	17	0	26
1265	Scorpion Sting	2	7	3	20156	13	34	39
1266	Deprecated Orcslayer	2	8	0	4909	17	0	20
1267	Deprecated Cask of Merlot	0	0	1	6359	0	1	1
1268	Deprecated Bottle of Moonshine	0	0	1	2357	0	1	1
1269	Deprecated Skin of Sweet Rum	0	0	1	6367	0	0	1
1270	Finely Woven Cloak	4	1	2	23113	16	0	15
1272	Deprecated Fine Spun Mantle	4	1	0	3396	3	13	18
1273	Forest Chain	4	3	2	12723	5	0	25
1274	Hops	7	0	1	6661	0	0	1
1275	Deputy Chain Coat	4	3	2	1019	5	0	25
1276	Fire Hardened Buckler	4	6	2	2210	14	0	27
1279	Deprecated Soft Leather Hood	4	2	0	13255	1	0	19
1280	Cloaked Hood	4	2	2	15298	1	33	38
1281	Deprecated Quiver (TEST)	11	2	1	3337	18	1	1
1282	Sparkmetal Coif	4	3	2	15324	1	0	33
1283	Verner's Note	12	0	1	811	0	0	1
1284	Crate of Horseshoes	12	0	1	7914	0	0	1
1287	Giant Tarantula Fang	2	15	2	6447	13	10	15
1288	Large Venom Sac	7	0	1	4826	0	0	1
1292	Butcher's Cleaver	2	0	3	8466	13	20	25
1293	The State of Lakeshire	12	0	1	3034	0	0	1
1294	The General's Response	12	0	1	3035	0	0	1
1296	Blackrock Mace	2	4	2	5195	21	16	21
1297	Robes of the Shadowcaster	4	1	2	19035	20	26	31
1298	Deprecated Night Mage Wristguards	4	1	0	6305	9	13	18
1299	Lesser Belt of the Spire	4	1	2	16717	6	17	22
1300	Lesser Staff of the Spire	2	10	2	20391	17	15	20
1302	Black Whelp Gloves	4	2	2	17174	10	0	18
1303	Bridgeworker's Gloves	4	3	2	6871	10	0	20
1304	Riding Gloves	4	1	2	16818	10	0	20
1306	Wolfmane Wristguards	4	2	2	11387	9	0	20
1307	Gold Pickup Schedule	12	0	1	811	0	7	7
1309	Oslow's Toolbox	12	0	1	12334	0	0	1
1310	Smith's Trousers	4	2	2	16971	7	0	20
1311	Deprecated Oslow's Wood Cutter	2	1	0	8513	17	0	18
1312	Deprecated Oslow's Hammer	2	4	0	8576	21	0	18
1313	Deprecated Oslow's Ice Pick	2	15	0	6458	13	0	18
1314	Ghoul Fingers	4	2	2	17179	10	15	20
1315	Lei of Lilies	4	0	4	6524	2	46	51
1317	Hardened Root Staff	2	10	2	20377	17	0	25
1318	Night Reaver	2	1	3	19290	17	18	23
1319	Ring of Iron Will	4	0	2	14437	11	0	25
1321	Deprecated Broiled Sunfish	0	0	1	6335	0	0	15
1322	Fishliver Oil	0	0	1	6373	0	0	21
1323	Deprecated [PH] Recipe: Broiled Sunfish	9	0	1	1301	0	0	1
1324	Deprecated Parker's Lunch	12	0	1	7196	21	0	1
1325	Daffodil Bouquet	12	0	1	6524	0	0	1
1326	Sauteed Sunfish	0	0	1	2661	0	0	15
1327	Wiley's Note	12	0	1	3093	0	0	1
1328	Book of Faerie Fire	9	0	1	1317	0	18	18
1332	Book of Cure Poison	9	0	1	1317	0	14	14
1334	Book of Rejuvenation II	9	0	1	1317	0	10	10
1335	Deprecated Book of Nullify Disease	9	0	1	1317	0	14	14
1339	Book of Entangling Roots	9	0	1	1317	0	8	8
1341	Book of Moonfire	9	0	1	1317	0	4	4
1349	Abercrombie's Crate	12	0	1	7918	0	0	1
1350	Deprecated Hex Doll	4	0	0	6358	12	0	40
1351	Fingerbone Bracers	4	1	2	16897	9	23	28
1352	Cracked Skull Mortar	12	0	1	7013	0	12	22
1353	Shaw's Report	12	0	1	3031	0	0	1
1354	Deprecated Homespun Shawl	4	1	1	8776	16	0	8
1355	Buckskin Cape	4	1	2	23014	16	10	15
1356	Commendation - Elwynn Forest	12	0	1	924	0	0	1
1357	Captain Sander's Treasure Map	12	0	1	1322	0	10	10
1358	A Clue to Sander's Treasure	12	0	1	7593	0	0	1
1359	Lion-stamped Gloves	4	2	1	6751	10	0	8
1360	Stormwind Chain Gloves	4	3	1	7000	10	0	10
1361	Another Clue to Sander's Treasure	12	0	1	7594	0	0	1
1362	Final Clue to Sander's Treasure	12	0	1	7595	0	0	1
1363	Deprecated Captain Sander's Eyepatch	4	1	0	13223	1	0	15
1364	Ragged Leather Vest	4	2	0	14339	5	1	5
1366	Ragged Leather Pants	4	2	0	14338	7	1	2
1367	Ragged Leather Boots	4	2	0	14354	8	1	3
1368	Ragged Leather Gloves	4	2	0	17184	10	1	4
1369	Ragged Leather Belt	4	2	0	14335	6	1	5
1370	Ragged Leather Bracers	4	2	0	14336	9	1	4
1371	Deprecated Ragged Leather Shoulderpads	4	2	0	5495	3	1	2
1372	Ragged Cloak	4	1	0	23054	16	1	3
1374	Frayed Shoes	4	1	0	16659	8	1	4
1376	Frayed Cloak	4	1	0	23090	16	1	5
1377	Frayed Gloves	4	1	0	16657	10	1	3
1378	Frayed Pants	4	1	0	16656	7	1	2
1379	Deprecated Frayed Shoulderpads	4	1	0	5494	3	1	3
1380	Frayed Robe	4	1	0	12426	20	1	4
1381	A Mysterious Message	12	0	1	3023	0	0	1
1382	Rock Mace	2	4	1	19636	21	0	5
1383	Stone Tomahawk	2	0	1	8495	21	0	5
1384	Dull Blade	2	7	1	1546	21	1	3
1385	Deprecated Farmer's Maul	2	5	0	8593	17	1	4
1386	Thistlewood Axe	2	1	1	19247	17	0	5
1387	Ghoulfang	2	8	2	20087	17	14	19
1388	Crooked Staff	2	10	1	20450	17	1	3
1389	Kobold Mining Mallet	2	4	1	8575	21	2	7
1391	Riverpaw Mystic Staff	2	10	2	20410	17	13	18
1392	Deprecated Wristguards of the Fen Warden	4	1	0	3642	9	0	23
1394	Driftwood Club	2	4	2	5204	21	10	15
1395	Apprentice's Pants	4	1	0	9924	7	1	1
1396	Acolyte's Pants	4	1	0	3260	7	1	1
1397	Deprecated Orc Acolyte's Pants	4	1	0	3587	7	1	1
1398	Deprecated Dwarven Novice's Pants	4	1	0	1357	7	1	1
1399	Magic Candle	0	0	1	6395	0	1	8
1400	Swiftfeather Token	0	0	1	6418	0	2	12
1401	Green Tea Leaf	0	0	1	18088	0	4	14
1402	Brimstone	0	0	1	6334	0	2	12
1403	Deprecated Capstone	4	0	1	6499	12	35	40
1404	Tidal Charm	4	0	2	6499	12	36	41
1405	Foamspittle Staff	2	10	2	5540	17	12	17
1406	Pearl-encrusted Spear	2	6	2	5638	17	20	21
1407	Solomon's Plea to Westfall	12	0	1	3032	0	0	1
1408	Stoutmantle's Response to Solomon	12	0	1	3033	0	0	1
1409	Solomon's Plea to Darkshire	12	0	1	3032	0	0	1
1410	Ebonlocke's Response to Solomon	12	0	1	3032	0	0	1
1411	Withered Staff	2	10	0	20442	17	3	8
1412	Crude Bastard Sword	2	8	0	20074	17	2	7
1413	Feeble Sword	2	7	0	1547	21	3	8
1414	Cracked Sledge	2	5	0	19525	17	4	9
1415	Carpenter's Mallet	2	4	0	19613	21	4	9
1416	Rusty Hatchet	2	0	0	8495	21	4	9
1417	Beaten Battle Axe	2	1	0	8501	17	3	8
1418	Worn Leather Belt	4	2	0	14344	6	2	7
1419	Worn Leather Boots	4	2	0	14353	8	3	8
1420	Worn Leather Bracers	4	2	0	4471	9	4	9
1421	Worn Hide Cloak	4	1	0	23083	16	5	10
1422	Worn Leather Gloves	4	2	0	14345	10	1	6
1423	Worn Leather Pants	4	2	0	14346	7	2	7
1424	Deprecated Worn Leather Shoulderpads	4	2	0	7836	3	3	8
1425	Worn Leather Vest	4	2	0	14190	5	4	9
1427	Patchwork Shoes	4	1	0	16798	8	5	10
1429	Patchwork Cloak	4	1	0	23130	16	1	6
1430	Patchwork Gloves	4	1	0	16797	10	2	7
1431	Patchwork Pants	4	1	0	16796	7	3	8
1432	Deprecated Patchwork Cloth Shoulderpads	4	1	0	2539	3	4	9
1433	Patchwork Armor	4	1	0	16795	5	2	7
1434	Glowing Wax Stick	0	0	1	6383	0	0	7
1435	Deprecated Bridge Worker's Yoke	4	2	0	2960	3	0	15
1436	Frontier Britches	4	2	2	17144	7	0	17
1438	Warrior's Shield	4	6	1	25943	14	4	9
1440	Gnoll Skull Basher	2	4	2	8570	21	14	19
1443	Jeweled Amulet of Cainwyn	4	0	4	6522	2	55	60
1444	Deprecated Inferno Stone	4	0	3	6504	12	35	40
1445	Blackrock Pauldrons	4	3	1	10167	3	18	23
1446	Blackrock Boots	4	3	2	6841	8	14	19
1447	Ring of Saviors	4	0	4	14438	11	41	46
1448	Blackrock Gauntlets	4	3	2	6842	10	15	20
1449	Minor Channeling Ring	4	0	2	9823	11	0	24
1450	Potion of Fervor	0	0	1	1026	0	15	25
1451	Bottle of Zombie Juice	12	0	1	1249	0	0	1
1453	Spectral Comb	12	0	1	9825	0	0	1
1454	Axe of the Enforcer	2	0	3	8457	13	22	27
1455	Blackrock Champion's Axe	2	1	2	22214	17	19	24
1457	Shadowhide Mace	2	4	2	19683	21	17	22
1458	Shadowhide Maul	2	5	2	8601	17	18	23
1459	Shadowhide Scalper	2	0	2	19136	21	19	24
1460	Shadowhide Two-handed Sword	2	8	2	20109	17	15	20
1461	Slayer's Battle Axe	2	1	2	19375	17	20	25
1462	Ring of the Shadow	4	0	2	9846	11	20	25
1464	Buzzard Talon	15	0	0	6627	0	0	1
1465	Tigerbane	2	15	2	20594	13	33	38
1467	Spotted Sunfish	12	0	1	1361	0	0	1
1468	Murloc Fin	7	0	1	6697	0	0	16
1469	Scimitar of Atun	2	7	2	20154	21	14	19
1470	Murloc Skin Bag	1	0	1	1025	18	0	25
1472	Deprecated Polished Lakestone Charm	4	0	0	6508	12	35	40
1473	Riverside Staff	2	10	2	20402	17	14	19
1475	Small Venom Sac	7	0	1	6693	0	0	1
1476	Snapped Spider Limb	15	0	0	6619	0	0	1
1477	Scroll of Agility II	0	0	1	3331	0	25	35
1478	Scroll of Protection II	0	0	1	1093	0	15	25
1479	Salma's Oven Mitts	4	1	1	16710	10	0	12
1480	Fist of the People's Militia	2	4	2	9381	21	0	17
1481	Grimclaw	2	0	3	25595	13	20	25
1482	Shadowfang	2	7	3	20089	21	19	24
1483	Face Smasher	2	4	3	9117	13	16	21
1484	Witching Stave	2	10	3	9122	17	17	22
1485	Pitchfork	2	6	0	7464	17	20	25
1486	Tree Bark Jacket	4	1	3	9889	5	19	24
1487	Conjured Pumpernickel	0	0	1	6344	0	25	35
1488	Avenger's Armor	4	3	3	12960	5	26	31
1489	Gloomshroud Armor	4	2	3	8676	5	20	25
1490	Guardian Talisman	4	0	2	6502	12	0	50
1491	Ring of Precision	4	0	3	9836	11	20	25
1492	Deprecated Recipe: Murloc Fin Soup	9	0	1	1301	0	0	1
1493	Heavy Marauder Scimitar	2	7	3	5165	21	22	27
1495	Calico Shoes	4	1	0	16553	8	8	13
1497	Calico Cloak	4	1	0	23094	16	9	14
1498	Calico Gloves	4	1	0	14348	10	10	15
1499	Calico Pants	4	1	0	16552	7	6	11
1500	Deprecated Calico Shoulderpads	4	1	0	2539	3	7	12
1501	Calico Tunic	4	1	0	16551	5	8	13
1502	Warped Leather Belt	4	2	0	16947	6	9	14
1503	Warped Leather Boots	4	2	0	14846	8	10	15
1504	Warped Leather Bracers	4	2	0	17024	9	6	11
1505	Warped Cloak	4	1	0	23076	16	7	12
1506	Warped Leather Gloves	4	2	0	17077	10	8	13
1507	Warped Leather Pants	4	2	0	17156	7	9	14
1508	Deprecated Patched Leather Shoulderpads	4	2	0	2563	3	10	15
1509	Warped Leather Vest	4	2	0	18466	5	6	11
1510	Heavy Hammer	2	4	0	19775	21	7	12
1511	Commoner's Sword	2	7	0	20173	21	8	13
1512	Crude Battle Axe	2	1	0	19226	17	7	12
1513	Old Greatsword	2	8	0	20092	17	9	14
1514	Rusty Warhammer	2	5	0	19533	17	9	14
1515	Rough Wooden Staff	2	10	0	20421	17	7	12
1516	Worn Hatchet	2	0	0	8498	21	9	14
1518	Ghost Hair Comb	12	0	1	9825	0	0	1
1519	Bloodscalp Ear	12	0	1	1438	0	0	1
1520	Troll Sweat	15	0	0	1656	0	0	1
1521	Lumbering Ogre Axe	2	1	2	19306	17	39	44
1522	Headhunting Spear	2	6	2	22239	17	31	36
1523	Huge Stone Club	2	5	2	5534	17	31	36
1524	Skullsplitter Tusk	12	0	1	959	0	0	1
1527	Deprecated Fistful of Hay	12	0	1	1442	0	0	1
1528	Handful of Oats	12	0	1	1443	0	0	1
1529	Jade	7	0	2	1262	0	0	35
1532	Shrunken Head	12	0	1	7104	0	0	1
1533	Deprecated Bloodscalp Idol	0	0	1	6358	0	27	37
1534	Libram: Holy Light IV	9	0	1	1155	0	22	22
1535	Deprecated Bloodscalp Vest	4	2	0	1787	5	33	38
1536	Libram: Seal of Wrath	9	0	1	1155	0	30	30
1537	Old Blanchy's Feed Pouch	1	0	1	1183	18	0	1
1539	Gnarled Hermit's Staff	2	10	2	20395	17	14	19
1544	Deprecated Candle of Black Smoke	4	0	0	6498	12	0	40
1545	Deprecated Mantle of the Seas	4	1	0	2539	3	0	18
1547	Shield of the Faith	4	6	2	21551	14	0	30
1554	Tome of Frostbolt III	9	0	1	1103	0	14	14
1557	Buckler of the Seas	4	6	2	18456	14	0	20
1559	Tome of Arcane Missiles II	9	0	1	1103	0	16	16
1560	Bluegill Sandals	4	1	2	16856	8	16	21
1561	Harvester's Robe	4	1	2	12671	20	0	15
1566	Edge of the People's Militia	2	8	2	20078	17	0	17
1567	Tome of Khadgar's Unlocking II	9	0	1	1103	0	30	30
1568	Tome of Water Elemental	9	0	1	1103	0	30	30
1571	Tome of Frost Nova II	9	0	1	1103	0	26	26
1574	Tome of Fire Ward	9	0	1	1103	0	20	20
1588	Tablet of Molten Blast III	9	0	1	5563	0	22	22
1589	Tablet of Spirit Armor III	9	0	1	5563	0	28	28
1591	Tablet of Lightning Shield III	9	0	1	5563	0	24	24
1596	Ghost Hair Thread	12	0	1	18096	0	0	1
1597	Tablet of Lightning Storm	9	0	1	5563	0	20	20
1598	Rot Blossom	12	0	1	1464	0	0	1
1599	Deprecated [PH] Recipe: Zombie Juice	9	0	1	1301	0	0	1
1602	Sickle Axe	2	0	3	8489	13	34	39
1603	Tablet of Call Spirit II	9	0	1	5563	0	40	40
1604	Chromatic Sword	2	8	2	20188	17	40	45
1607	Soulkeeper	2	10	3	20272	17	49	54
1608	Skullcrusher Mace	2	4	2	19743	13	42	47
1612	Deprecated Skullsplitter Idol	0	0	1	6368	0	28	38
1613	Spiritchaser Staff	2	10	2	28470	17	39	44
1619	Tablet of Lightning Storm II	9	0	1	5563	0	30	30
1622	Deprecated Foreman's Whip	4	0	1	6501	12	37	42
1623	Raptor Skin Pouch	1	0	1	3568	18	0	35
1624	Skullsplitter Helm	4	3	2	15340	1	38	43
1625	Exquisite Flamberge	2	8	2	26586	17	36	41
1630	Broken Electro-lantern	15	0	0	6552	0	0	1
1637	Letter to Ello	12	0	1	1102	0	0	1
1638	Deprecated Thornstone Chunk	7	0	1	6623	0	0	39
1639	Grinning Axe	2	1	2	5128	17	44	49
1640	Monstrous War Axe	2	1	2	8526	17	37	42
1641	Codex of Shadow Word: Pain III	9	0	1	1143	0	18	18
1645	Moonberry Juice	0	0	1	18060	0	35	45
1648	Codex of Heal IV	9	0	1	1143	0	34	34
1649	Deprecated Ham Sandwich	0	0	1	1483	0	30	40
1651	Codex of Holy Word: Shield VI	9	0	1	1143	0	36	36
1652	Sturdy Lunchbox	1	0	1	12642	18	0	35
1654	Deprecated Strangleslash Metal	7	0	1	7356	0	0	40
1655	Deprecated Codex of Sustenance III	9	0	1	1143	0	29	29
1656	Translated Letter	12	0	1	1102	0	0	1
1657	Codex of Resurrection II	9	0	1	1143	0	26	26
1658	Codex of Shadow Word: Pain IV	9	0	1	1143	0	26	26
1659	Engineering Gloves	4	1	2	1795	10	35	40
1663	Deprecated Stranglethorn Mine Map	12	0	1	1322	0	0	1
1664	Spellforce Rod	2	10	2	18289	17	36	41
1672	Deprecated Ogre Head	12	0	1	7095	0	0	1
1676	Codex of Sleep II	9	0	1	1143	0	20	20
1677	Drake-scale Vest	4	3	2	8678	5	41	46
1678	Black Ogre Kickers	4	3	3	11269	8	32	37
1679	Korg Bat	2	5	2	5137	17	31	36
1680	Headchopper	2	1	2	19304	17	39	44
1681	Grimoire of Cripple	9	0	1	1246	0	16	16
1684	Deprecated Totemic Headpiece	4	2	0	13256	1	39	44
1685	Troll-hide Bag	1	0	1	1285	18	0	45
1686	Bristly Whisker	15	0	0	18096	0	0	1
1687	Retractable Claw	15	0	0	1496	0	0	1
1688	Long Soft Tail	15	0	0	18092	0	0	1
1689	Deprecated Medium Tiger Pelt	7	0	1	7354	0	0	32
1690	Deprecated Fine Panther Whisker	15	0	1	1007	0	0	1
1691	Deprecated Ebony Panther Claw	15	0	1	6360	0	0	1
1692	Deprecated Shadowmaw Fang	12	0	1	959	0	0	1
1693	Deprecated Shadowmaw Pelt	7	0	1	6655	0	0	38
1694	Deprecated Lashtail Hide	7	0	1	6655	0	0	38
1695	Deprecated Jungle Stalker Pelt	7	0	1	6655	0	0	40
1696	Curved Raptor Talon	15	0	0	1498	0	0	1
1697	Keen Raptor Tooth	15	0	0	6630	0	0	1
1698	Deprecated Lashtail Claw	12	0	1	1498	0	0	1
1699	Deprecated Jungle Stalker Tail	12	0	1	6665	0	0	1
1700	Deprecated Blood Totem	0	0	1	7264	2	33	43
1701	Curved Basilisk Claw	15	0	0	1498	0	0	1
1702	Intact Basilisk Spine	15	0	0	6349	0	0	1
1703	Crystal Basilisk Spine	0	0	1	6349	0	25	35
1704	Deprecated Cold Basilisk Eye	0	0	1	1504	0	29	39
1705	Lesser Moonstone	7	0	2	7380	0	0	30
1706	Azuredeep Shards	15	0	0	6614	0	0	36
1707	Stormwind Brie	0	0	1	21905	0	25	35
1708	Sweet Nectar	0	0	1	18114	0	25	35
1710	Greater Healing Potion	0	0	1	15713	0	21	31
1711	Scroll of Stamina II	0	0	1	1093	0	20	30
1712	Scroll of Spirit II	0	0	1	2616	0	15	25
1713	Ankh of Life	4	0	3	23949	12	40	45
1714	Necklace of Calisea	4	0	3	9858	2	38	43
1715	Polished Jazeraint Armor	4	3	3	8683	5	39	44
1716	Robe of the Magi	4	1	3	16667	20	35	40
1717	Double Link Tunic	4	3	3	12960	5	25	30
1718	Basilisk Hide Pants	4	2	3	17137	7	38	43
1719	Deprecated Flint Troll Axe	2	0	1	7429	21	1	1
1720	Tanglewood Staff	2	10	3	21460	17	41	46
1721	Viking Warhammer	2	4	3	8581	21	49	54
1722	Thornstone Sledgehammer	2	5	3	15467	17	37	42
1724	Deprecated Jungle Trail Pack	1	0	1	2592	18	0	25
1725	Large Knapsack	1	0	1	2592	18	0	35
1726	Poison-tipped Bone Spear	2	6	3	20749	17	31	36
1727	Sword of Decay	2	7	3	12827	21	23	28
1728	Teebu's Blazing Longsword	2	7	4	19997	21	60	65
1729	Gunnysack of the Night Watch	1	0	1	2588	18	0	25
1730	Worn Mail Belt	4	3	0	6902	6	7	12
1731	Worn Mail Boots	4	3	0	6903	8	8	13
1732	Worn Mail Bracers	4	3	0	6904	9	9	14
1733	Worn Cloak	4	1	0	15272	16	10	15
1734	Worn Mail Gloves	4	3	0	6905	10	6	11
1735	Worn Mail Pants	4	3	0	687	7	7	12
1736	Deprecated Worn Mail Shoulderpads	4	3	0	6906	3	8	13
1737	Worn Mail Vest	4	3	0	977	5	9	14
1738	Laced Mail Belt	4	3	0	6902	6	14	19
1739	Laced Mail Boots	4	3	0	6903	8	15	20
1740	Laced Mail Bracers	4	3	0	6904	9	11	16
1741	Laced Cloak	4	1	0	15065	16	12	17
1742	Laced Mail Gloves	4	3	0	6905	10	13	18
1743	Laced Mail Pants	4	3	0	687	7	14	19
1744	Laced Mail Shoulderpads	4	3	0	6914	3	15	20
1745	Laced Mail Vest	4	3	0	977	5	11	16
1746	Linked Chain Belt	4	3	0	6902	6	20	25
1747	Linked Chain Boots	4	3	0	6903	8	16	21
1748	Linked Chain Bracers	4	3	0	6904	9	17	22
1749	Linked Chain Cloak	4	1	0	15074	16	18	23
1750	Linked Chain Gloves	4	3	0	6905	10	19	24
1751	Linked Chain Pants	4	3	0	687	7	20	25
1752	Linked Chain Shoulderpads	4	3	0	6914	3	16	21
1753	Linked Chain Vest	4	3	0	977	5	17	22
1754	Reinforced Chain Belt	4	3	0	6902	6	21	26
1755	Reinforced Chain Boots	4	3	0	6903	8	22	27
1756	Reinforced Chain Bracers	4	3	0	6904	9	23	28
1757	Reinforced Chain Cloak	4	1	0	15181	16	24	29
1758	Reinforced Chain Gloves	4	3	0	6905	10	25	30
1759	Reinforced Chain Pants	4	3	0	687	7	21	26
1760	Reinforced Chain Shoulderpads	4	3	0	6914	3	22	27
1761	Reinforced Chain Vest	4	3	0	977	5	23	28
1764	Canvas Shoes	4	1	0	7578	8	12	17
1766	Canvas Cloak	4	1	0	23095	16	13	18
1767	Canvas Gloves	4	1	0	14065	10	14	19
1768	Canvas Pants	4	1	0	14064	7	15	20
1769	Canvas Shoulderpads	4	1	0	16786	3	15	20
1770	Canvas Vest	4	1	0	14378	5	12	17
1772	Brocade Shoes	4	1	0	3757	8	18	23
1774	Brocade Cloak	4	1	0	23093	16	19	24
1775	Brocade Gloves	4	1	0	14370	10	20	25
1776	Brocade Pants	4	1	0	12930	7	16	21
1777	Brocade Shoulderpads	4	1	0	14371	3	17	22
1778	Brocade Vest	4	1	0	14377	5	18	23
1780	Cross-stitched Sandals	4	1	0	16820	8	24	29
1782	Cross-stitched Cloak	4	1	0	23102	16	25	30
1783	Cross-stitched Gloves	4	1	0	14373	10	21	26
1784	Cross-stitched Pants	4	1	0	14374	7	22	27
1785	Cross-stitched Shoulderpads	4	1	0	14121	3	23	28
1786	Cross-stitched Vest	4	1	0	14376	5	24	29
1787	Patched Leather Belt	4	2	0	14360	6	13	18
1788	Patched Leather Boots	4	2	0	16990	8	14	19
1789	Patched Leather Bracers	4	2	0	3653	9	15	20
1790	Patched Cloak	4	1	0	23050	16	11	16
1791	Patched Leather Gloves	4	2	0	972	10	12	17
1792	Patched Leather Pants	4	2	0	6731	7	13	18
1793	Patched Leather Shoulderpads	4	2	0	14361	3	15	20
1794	Patched Leather Jerkin	4	2	0	14272	5	15	20
1795	Rawhide Belt	4	2	0	16935	6	19	24
1796	Rawhide Boots	4	2	0	16992	8	20	25
1797	Rawhide Bracers	4	2	0	17015	9	16	21
1798	Rawhide Cloak	4	1	0	23058	16	17	22
1799	Rawhide Gloves	4	2	0	17066	10	18	23
1800	Rawhide Pants	4	2	0	16967	7	19	24
1801	Rawhide Shoulderpads	4	2	0	15002	3	20	25
1802	Rawhide Tunic	4	2	0	16895	5	16	21
1803	Tough Leather Belt	4	2	0	16945	6	25	30
1804	Tough Leather Boots	4	2	0	16998	8	21	26
1805	Tough Leather Bracers	4	2	0	17022	9	22	27
1806	Tough Cloak	4	1	0	23072	16	23	28
1807	Tough Leather Gloves	4	2	0	17072	10	24	29
1808	Tough Leather Pants	4	2	0	16977	7	25	30
1809	Tough Leather Shoulderpads	4	2	0	14205	3	21	26
1810	Tough Leather Armor	4	2	0	14418	5	22	27
1811	Blunt Claymore	2	8	0	20037	17	12	17
1812	Short-handled Battle Axe	2	1	0	19245	17	12	17
1813	Chipped Quarterstaff	2	10	0	20413	17	13	18
1814	Battered Mallet	2	5	0	19534	17	14	19
1815	Ornamental Mace	2	4	0	5217	21	12	17
1816	Unbalanced Axe	2	0	0	8495	21	14	19
1817	Stock Shortsword	2	7	0	20164	21	14	19
1818	Standard Claymore	2	8	0	20183	17	19	24
1819	Gouging Pick	2	0	0	14039	21	17	22
1820	Wooden Maul	2	5	0	19535	17	17	22
1821	Warped Blade	2	7	0	5151	21	19	24
1822	Cedar Walking Stick	2	10	0	20385	17	18	23
1823	Bludgeoning Cudgel	2	4	0	6794	21	17	22
1824	Shiny War Axe	2	1	0	19292	17	18	23
1825	Bulky Bludgeon	2	4	0	19784	21	23	28
1826	Rock Maul	2	5	0	8587	17	22	27
1827	Meat Cleaver	2	0	0	8482	21	22	27
1828	Stone War Axe	2	1	0	19369	17	22	27
1829	Short Cutlass	2	7	0	15591	21	24	29
1830	Long Bastard Sword	2	8	0	4129	17	23	28
1831	Oaken War Staff	2	10	0	20361	17	23	28
1832	Lucky Trousers	4	1	2	16845	7	0	17
1835	Dirty Leather Belt	4	2	1	14443	6	1	5
