entry	name	subname	level_min	level_max	rank	type	display_id	display_scale
740	Adolescent Whelp		34	35	0	2	9582	0
741	Dreaming Whelp		35	36	0	2	621	0
742	Green Wyrmkin		41	42	0	2	7863	0
743	Wyrmkin Dreamwalker		42	43	0	2	7974	0
744	Green Scalebane		42	43	0	2	7903	0
745	Scalebane Captain		43	44	0	2	7976	0
746	Elder Dragonkin		45	45	0	2	625	0
747	Marsh Murloc		41	42	0	7	506	0
749	Marsh Murkdweller		41	42	0	7	1079	1
750	Marsh Inkspewer		42	43	0	7	1995	0
751	Marsh Flesheater		43	44	0	7	391	0
752	Marsh Oracle		44	45	0	7	386	0
753	[UNUSED] Rebel Soldier		30	32	0	7	173	1
754	Rebel Watchman		31	32	0	7	4660	0
755	Lost One Mudlurker		34	35	0	7	628	1
756	Skullsplitter Panther		41	42	0	1	633	0
757	Lost One Fisherman		35	36	0	7	152	0
758	Skullsplitter Tiger		28	28	0	1	614	1
759	Lost One Hunter		36	37	0	7	152	0
760	Lost One Muckdweller		36	37	0	7	628	0
761	Lost One Seer		37	38	0	7	4688	0
762	Lost One Riftseeker		37	38	0	7	4688	0
763	Lost One Chieftain		39	39	4	7	10921	0
764	Swampwalker		38	39	0	4	2024	0
765	Swampwalker Elder		39	40	0	4	9012	0
766	Tangled Horror		40	41	0	4	697	0
767	Swamp Jaguar		36	37	0	1	632	0
768	Shadow Panther		39	40	0	1	633	0
769	Deathstrike Tarantula		40	41	0	1	336	0
770	Corporal Kaleb		40	40	0	7	4396	0
771	Commander Felstrom		32	32	4	6	7848	0
772	Stranglethorn Tigress		37	38	0	1	614	0
773	Krazek		35	35	0	7	7164	0
775	Kurzen's Agent		32	33	0	7	4460	0
777	Amy Davenport	Tradeswoman	20	20	0	7	3366	0
780	Skullsplitter Mystic		39	40	0	7	4616	0
781	Skullsplitter Headhunter		43	44	0	7	4635	0
782	Skullsplitter Scout		41	42	0	7	4625	0
783	Skullsplitter Berserker		43	44	0	7	4623	0
784	Skullsplitter Beastmaster		41	42	0	7	4624	0
785	Skeletal Warder		28	29	0	6	612	0
786	Grelin Whitebeard		5	5	0	7	1354	0
787	Skeletal Healer		26	27	0	6	7555	0
789	Kimberly Hiett	Fletcher	20	20	0	7	3369	0
790	Karen Taylor	Mining and Smithing Supplies	22	22	0	7	3363	0
791	Lindsay Ashlock	General Supplies	20	20	0	7	3368	0
793	Kara Adams	Shield Crafter	25	25	0	7	3356	0
794	Matt		1	1	0	7	338	0
795	Mark		1	1	0	7	338	0
796	Joshua		1	1	0	7	221	0
797	Bo		1	1	0	7	338	0
798	Solomon		1	1	0	7	221	0
799	Kevin		1	1	0	7	338	0
800	Kyle		1	1	0	7	338	0
801	Eric		1	1	0	7	262	0
802	Jay		1	1	0	7	221	0
804	Dana		1	1	0	7	257	0
805	Cameron		1	1	0	7	262	0
806	John		1	1	0	7	338	0
807	Lisa		1	1	0	7	252	0
808	Grik'nir the Cold		5	5	0	7	5609	0
809	[UNUSED] Smith Theo	Weapon Merchant	24	24	0	7	218	1
810	Aaron		1	1	0	7	338	0
811	Jose		1	1	0	7	221	0
812	Alma Jainrose	Herbalism Trainer	20	20	0	7	1745	0
813	Colonel Kurzen		40	40	1	7	637	0
814	Sergeant Malthus		38	38	0	7	4455	0
815	Bookie Herod		35	35	0	7	4451	0
818	Mai'Zoth		47	47	1	7	11546	0
819	Servant of Ilgalar		24	25	0	3	3916	0
820	Scout Riell	The People's Militia	30	30	0	7	2374	0
821	Captain Danuvin	The People's Militia	33	33	0	7	2372	0
822	Young Forest Bear		8	9	0	1	1006	0
823	Deputy Willem		18	18	0	7	2072	0
824	Defias Digger		15	16	0	7	2441	0
826	Watcher Jan	The Night Watch	39	39	0	7	2389	0
827	Watcher Mocarski	The Night Watch	38	38	0	7	2395	0
828	Watcher Petras	The Night Watch	38	38	0	7	2397	0
829	Adlin Pridedrift	General Supplies	5	5	0	7	3388	0
830	Sand Crawler		13	14	0	1	342	0
831	Sea Crawler		15	16	0	1	979	0
832	Dust Devil		18	19	0	4	5327	0
833	Coyote Packleader		11	12	0	1	161	0
834	Coyote		10	11	0	1	643	0
836	Durnan Furcutter	Cloth & Leather Armor Merchant	5	5	0	7	3406	0
837	Branstock Khalder	Priest Trainer	5	5	0	7	3401	0
840	Watcher Backus	The Night Watch	42	42	0	7	2380	0
841	Harl Cutter	Woodcrafting Supplier	1	1	0	7	3261	1
842	Lumberjack		5	5	0	7	308	0
843	Gina MacGregor	Trade Supplies	15	15	0	7	3260	0
844	Antonio Perelli	Traveling Salesman	35	35	0	7	4416	0
846	Ghoul		14	15	0	6	646	1
847	Nathan		5	5	0	7	338	0
848	Madison		5	5	0	7	257	0
849	Rachel		3	3	0	7	252	0
850	Erin		5	5	0	7	257	0
851	Hannah		5	5	0	7	344	0
852	Feral Spirit		1	1	0	10	647	0
853	Coldridge Mountaineer		55	55	0	7	1598	0
854	Young Jungle Stalker		36	37	0	1	615	0
855	Young Stranglethorn Raptor		30	31	0	1	180	0
856	Young Lashtail Raptor		33	34	0	1	2571	0
857	Donal Osgood	Arathi Basin Battlemaster	61	61	1	7	15114	0
858	Sorrow Spinner		36	37	0	1	2543	0
859	Guard Berton		33	33	0	7	3453	0
860	Pet Wolf		10	10	0	7	855	1
861	Stonard Scout		36	37	0	7	4497	0
862	Stonard Explorer		37	38	0	7	4495	0
863	Stonard Hunter		50	51	0	7	4499	0
864	Stonard Orc		50	50	0	7	4501	0
865	Stonard Wayfinder		50	51	0	7	4506	0
866	Stonard Grunt		55	55	0	7	4503	0
867	Stonard Cartographer		52	52	0	7	4508	0
868	Stonard Shaman		53	53	0	7	4551	0
869	Protector Dorana	The People's Militia	30	30	0	7	2366	0
870	Protector Deni	The People's Militia	30	30	0	7	2365	0
871	Saltscale Warrior		35	36	1	7	506	0
873	Saltscale Oracle		36	37	1	7	11293	0
874	Protector Korelor	The People's Militia	30	30	0	7	2369	0
875	Saltscale Tide Lord		37	37	1	7	391	0
876	Protector Leick	The People's Militia	30	30	0	7	2370	0
877	Saltscale Forager		35	36	1	7	4920	0
878	Scout Galiaan	The People's Militia	30	30	0	7	2373	0
879	Saltscale Hunter		35	36	1	7	1079	0
880	Erlan Drudgemoor		8	8	0	7	3322	0
881	Surena Caledon		9	9	0	7	3321	0
882	Bone Caster		57	59	0	6	11397	1
883	Deer		5	5	0	8	347	0
885	Watcher Keller	The Night Watch	39	39	0	7	2392	0
886	Watcher Hartin	The Night Watch	38	38	0	7	2387	0
887	Watcher Jordan	The Night Watch	39	39	0	7	2390	0
888	Watcher Dodds	The Night Watch	29	29	0	7	2384	0
889	Splinter Fist Ogre		25	26	0	7	415	1.3
890	Fawn		1	1	0	8	654	0
891	Splinter Fist Fire Weaver		26	27	0	7	326	0
892	Splinter Fist Taskmaster		27	28	0	7	11567	0
893	Lars		18	18	0	7	4329	0
894	Homer Stonefield	Fruit Seller	5	5	0	7	3332	0
895	Thorgas Grimson	Hunter Trainer	5	5	0	7	3395	0
896	Veldan Lightfoot	Leather Armor Merchant	10	10	0	7	3339	0
897	[UNUSED] Brannon Aybara (TEMP)	Hunter Trainer	62	62	0	7	166	1
898	Nightbane Worgen		26	27	0	7	657	0
900	Bailiff Conacher		30	30	0	7	5009	0
903	Guard Howe		30	30	0	7	3446	0
904	[UNUSED] Regna Khurn	Gunsmith	5	5	0	7	312	1
905	Sharptooth Frenzy		31	32	0	1	705	0
906	Maximillian Crowe	Warlock Trainer	10	10	0	7	3271	0
907	Keras Wolfheart	Arathi Basin Battlemaster	61	61	1	7	15115	0
908	Flora Silverwind	Superior Herbalist	44	44	0	7	4488	0
909	Defias Night Blade		25	26	0	7	4279	0
910	Defias Enchanter		26	27	0	7	4281	0
911	Llane Beshere	Warrior Trainer	5	5	0	7	3343	0
912	Thran Khorman	Warrior Trainer	5	5	0	7	3399	0
913	Lyria Du Lac	Warrior Trainer	12	12	0	7	1300	0
914	Ander Germaine	Warrior Trainer	60	60	0	7	1504	0
915	Jorik Kerridan	Rogue Trainer	5	5	0	7	3351	0
916	Solm Hargrin	Rogue Trainer	5	5	0	7	3407	0
917	Keryn Sylvius	Rogue Trainer	11	11	0	7	1297	0
918	Osborne the Night Man	Rogue Trainer	60	60	0	7	1507	0
919	[UNUSED] [PH] Berail Spiritwhisper	Shaman Trainer *Temp*	5	5	0	7	375	1
920	Nightbane Tainted One		30	31	0	7	1098	0
921	Venture Co. Lumberjack		34	35	0	7	7198	0
922	Silt Crawler		40	41	0	1	9571	0
923	Young Black Ravager		23	24	0	1	246	0
924	[UNUSED] Lesser Arachnid		23	24	0	1	659	1
925	Brother Sammuel	Paladin Trainer	5	5	0	7	3346	0
926	Bromos Grummner	Paladin Trainer	5	5	0	7	3393	0
927	Brother Wilhelm	Paladin Trainer	11	11	0	7	1299	0
928	Lord Grayson Shadowbreaker	Paladin Trainer	60	60	0	7	1499	0
929	Dreadlord Malganis	Overfiend	63	63	3	3	348	1
930	Black Widow Hatchling		24	25	0	1	368	0
931	Ariena Stormfeather	Gryphon Master	55	55	1	7	3364	0
932	Guard Ashlock		35	35	0	7	3384	0
933	Guard Hiett		35	35	0	7	3450	0
934	Guard Clarke		35	35	0	7	3455	0
935	Guard Pearce		35	35	0	7	3447	0
936	Guard Adams		35	35	0	7	3641	0
937	Kurzen Jungle Fighter		32	33	0	7	4443	0
938	Kurzen Commando		34	35	0	7	4439	0
939	Kurzen Elite		36	37	0	7	4446	0
940	Kurzen Medicine Man		32	33	0	7	4436	0
941	Kurzen Headshrinker		34	35	0	7	4444	0
942	Kurzen Witch Doctor		36	37	0	7	4450	0
943	Kurzen Wrangler		34	34	0	7	4438	0
944	Marryk Nurribit	Mage Trainer	5	5	0	7	10216	1.15
945	Rybrad Coldbank	Weaponsmith	5	5	0	7	3391	0
946	Frostmane Novice		3	4	0	7	5605	0
947	Rohh the Silent		26	26	4	7	10792	0
948	Rotted One		25	26	0	6	137	0
949	Carrion Recluse		25	26	0	1	545	0
950	Swamp Talker		50	50	0	7	5243	0
951	Brother Paxton	Librarian	27	27	0	7	3253	0
952	Brother Neals		50	50	0	7	3317	0
953	Spawn Test One	TEST MOB	15	15	0	7	351	1
954	Kat Sampson	Leather Armor Merchant	17	17	0	7	1842	0
955	Sergeant De Vries	Morale Officer	10	10	0	7	3338	0
956	Dorin Songblade	Armorer	22	22	0	7	3353	0
957	Dane Lindgren	Journeyman Blacksmith	30	30	0	7	3354	0
958	Dawn Brightstar	Arcane Goods	35	35	0	7	3347	0
959	Morley Eberlein	Clothier	10	10	0	7	5012	0
960	Gunder Thornbush	Tradesman	30	30	0	7	4336	0
963	Deputy Rainer		10	10	0	7	3279	0
976	Kurzen War Tiger		32	33	0	1	320	0
977	Kurzen War Panther		32	33	0	1	599	0
978	Kurzen Subchief		38	38	0	7	4459	0
979	Kurzen Shadow Hunter		38	38	0	7	4454	0
980	Grimnal	Mail & Plate Merchant	45	45	0	7	4562	0
981	Hartash	Weapon Merchant	45	45	0	7	4561	0
982	Thultash	Food & Drink Vendor	45	45	0	7	4563	0
983	Thultazor	Arcane Goods Vendor	45	45	0	7	4564	0
984	Thralosh	Cloth & Leather Armor Merchant	45	45	0	7	4565	0
985	Malosh	Warrior Trainer	50	50	0	7	4556	0
986	Haromm	Shaman Trainer	50	50	0	7	4552	0
987	Ogromm	Hunter Trainer	50	50	0	7	4560	0
988	Kartosh	Warlock Trainer	50	50	0	7	4567	0
989	Banalash	Trade Goods	50	50	0	7	4559	0
994	Nahr'ek da Howler		5	5	0	7	665	1
995	Nahr'ek's Pack		3	4	0	1	447	1
996	Master Tailor	Cheesy Test Tailor	62	62	0	7	242	1
999	Watcher Royce	The Night Watch	37	37	0	7	2398	0
1000	Watcher Blomberg	The Night Watch	20	20	0	7	2381	0
1001	Watcher Hutchins	The Night Watch	20	20	0	7	2388	0
1007	Mosshide Gnoll		20	21	0	7	3199	0
1008	Mosshide Mongrel		21	22	0	7	355	0
1009	Mosshide Mistweaver		22	23	0	7	3197	0
1010	Mosshide Fenrunner		22	23	0	7	714	0
1011	Mosshide Trapper		23	24	0	7	8598	0
1012	Mosshide Brute		24	25	0	7	3196	0
1013	Mosshide Mystic		25	26	0	7	714	0
1014	Mosshide Alpha		27	27	0	7	543	0
1015	Highland Raptor		23	24	0	1	670	0.61
1016	Highland Lashtail		24	25	0	1	673	0
1017	Highland Scytheclaw		25	26	0	1	649	0
1018	Highland Razormaw		27	28	0	1	180	0
1019	Elder Razormaw		29	29	0	1	788	0
1020	Mottled Raptor		22	23	0	1	960	0.61
1021	Mottled Screecher		24	25	0	1	677	0
1022	Mottled Scytheclaw		25	26	0	1	648	0
1023	Mottled Razormaw		26	27	0	1	949	0
1024	Bluegill Murloc		20	21	0	7	486	0
1025	Bluegill Puddlejumper		21	22	0	7	983	0
1026	Bluegill Forager		22	23	0	7	1305	0
1027	Bluegill Warrior		24	25	0	7	506	0
1028	Bluegill Muckdweller		23	24	0	7	1079	0
1029	Bluegill Oracle		25	26	0	7	486	0
1030	Black Slime		20	21	0	10	360	0
1031	Crimson Ooze		24	25	0	10	11138	0
1032	Black Ooze		23	24	0	10	767	0
1033	Monstrous Ooze		25	26	0	10	11139	0
1034	Dragonmaw Raider		26	27	0	7	4916	0
1035	Dragonmaw Swamprunner		27	28	0	7	4917	0
1036	Dragonmaw Centurion		28	29	0	7	4919	0
1037	Dragonmaw Battlemaster		30	30	4	7	4912	0
1038	Dragonmaw Shadowwarder		28	29	0	7	4924	0
1039	Fen Dweller		20	21	0	4	713	0
1040	Fen Creeper		24	25	0	4	2023	0
1041	Fen Lord		25	26	0	4	2024	0
1042	Red Whelp		23	24	0	2	9583	0
1043	Lost Whelp		24	25	0	2	956	0
1044	Flamesnorting Whelp		26	27	0	2	8712	0
1045	Red Dragonspawn		57	58	1	2	363	0
1046	Red Wyrmkin		58	59	1	2	8312	0
1047	Red Scalebane		59	60	1	2	8313	0
1048	Scalebane Lieutenant		60	61	1	2	716	0
1049	Wyrmkin Firebrand		61	62	1	2	8314	0
1050	Scalebane Royal Guard		61	62	1	2	8315	0
1051	Dark Iron Dwarf		27	28	1	7	825	0
1052	Dark Iron Saboteur		28	29	1	7	3490	0
1053	Dark Iron Tunneler		29	30	1	7	3488	0
1054	Dark Iron Demolitionist		30	31	1	7	3487	0
1055	Dreamhunter		47	47	0	2	6375	1
1056	Emerald Sentinel		45	45	0	2	5145	1
1057	Dragonmaw Bonewarder		27	28	0	7	4918	0
1058	[UNUSED] Truek		40	40	0	7	240	1
1059	Ana'thek the Cruel	Skullsplitter Chief	45	45	0	7	4634	0
1060	Mogh the Undying	Skullsplitter Clan Witchdoctor	44	44	1	7	4633	0
1061	Gan'zulah	Bloodscalp Chief	41	41	0	7	4582	0
1062	Nezzliok the Dire	Bloodscalp Clan Witchdoctor	40	40	0	7	4584	0
1063	Jade		47	47	2	2	7975	0
1064	Grom'gol Grunt		55	55	0	7	4368	0
1065	Riverpaw Shaman		12	13	0	7	204	0
1066	Mottled Riptooth	UNUSED	28	28	0	1	695	1
1067	Riverpaw Scavenger		8	8	0	7	10791	1
1068	Gorn		40	40	0	7	2740	0
1069	Crimson Whelp		25	26	0	2	505	0
1070	Deputy Feldon		33	33	0	7	2151	0
1071	Longbraid the Grim		35	35	0	7	1671	0
1072	Roggo Harlbarrow		30	30	0	7	1673	0
1073	Ashlan Stonesmirk		27	27	0	7	1672	0
1074	Motley Garmason		30	30	0	7	1675	0
1075	Rhag Garmason		25	25	0	7	1676	0
1076	Merrin Rockweaver	Explorers' League	30	30	0	7	1401	0
1077	Prospector Whelgar	Explorers' League	30	30	0	7	1399	0
1078	Ormer Ironbraid		25	25	0	7	1402	0
1081	Mire Lord		42	42	0	4	9010	0
1082	Sawtooth Crocolisk		38	39	0	1	807	0
1083	Murloc Shorestriker		16	17	0	7	1305	0
1084	Young Sawtooth Crocolisk		35	36	0	1	814	0
1085	Elder Stranglethorn Tiger		34	35	0	1	698	0
1087	Sawtooth Snapper		41	42	0	1	815	0
1088	Monstrous Crawler		43	44	0	1	699	0
1089	Mountaineer Cobbleflint		30	30	0	7	1628	0
1090	Mountaineer Wallbang		30	30	0	7	1629	0
1091	Mountaineer Gravelgaw		30	30	0	7	1625	0
1092	Captain Rugelfuss		40	40	0	7	1630	0
1093	Chief Engineer Hinderweir VII		40	40	0	7	1685	0
1094	Venture Co. Miner		34	35	0	7	7201	0
1095	Venture Co. Workboss		36	36	0	7	7205	0
1096	Venture Co. Geologist		35	36	0	7	7197	0
1097	Venture Co. Mechanic		34	35	0	7	7200	0
1098	Watcher Merant	The Night Watch	20	20	0	7	2394	0
1099	Watcher Gelwin	The Night Watch	20	20	0	7	2386	0
1100	Watcher Selkin	The Night Watch	20	20	0	7	2400	0
1101	Watcher Thayer	The Night Watch	20	20	0	7	2401	0
1103	Eldrin	Journeyman Tailor	22	22	0	7	1290	0
1104	Grundel Harkin	Armorer	5	5	0	7	3397	0
1105	Jern Hornhelm	Explorers' League	15	15	0	7	1572	0
1106	Lost One Cook		37	37	4	7	152	0
1108	Mistvale Gorilla		32	33	0	1	843	0.86
1109	Fleshripper		13	14	0	1	2305	0
1110	Skeletal Raider		27	28	0	6	734	0
1111	Leech Stalker		21	22	0	1	711	0
1112	Leech Widow		24	24	4	1	955	1
1114	Jungle Thunderer		37	38	0	1	845	0.88
1115	Rockjaw Skullthumper		8	9	0	7	726	0
1116	Rockjaw Ambusher		9	10	0	7	726	0
1117	Rockjaw Bonesnapper		9	10	0	7	726	0
1118	Rockjaw Backbreaker		11	12	0	7	723	0
1119	Hammerspine		12	12	4	7	830	0
1120	Frostmane Troll		7	8	0	7	5608	0
1121	Frostmane Snowstrider		8	9	0	7	5607	0
1122	Frostmane Hideskinner		9	10	0	7	5612	0
1123	Frostmane Headhunter		8	9	0	7	5626	0
1124	Frostmane Shadowcaster		9	10	0	7	5613	0
1125	Crag Boar		5	6	0	1	607	0
1126	Large Crag Boar		6	7	0	1	381	0
1127	Elder Crag Boar		7	8	0	1	744	0
1128	Young Black Bear		5	6	0	1	8843	0
1129	Black Bear		6	7	0	1	719	0
1130	Bjarn		12	12	4	1	913	0
1131	Winter Wolf		7	8	0	1	785	0
1132	Timber		10	10	4	1	11422	0
1133	Starving Winter Wolf		8	9	0	1	11416	0.74
1134	Young Wendigo		5	6	0	7	929	0
1135	Wendigo		6	7	0	7	950	0
1137	Edan the Howler		9	9	4	7	931	0
1138	Snow Tracker Wolf		6	7	0	1	604	0.72
1139	Magistrate Bluntnose		20	20	0	7	1597	0
1140	Razormaw Matriarch		31	31	4	1	11316	0
1141	Angus Stern	Head Chef	60	60	0	7	5073	0
1142	Mosh'Ogg Brute		36	37	0	7	11567	0
1144	Mosh'Ogg Witch Doctor		36	37	0	7	610	0
1146	Vharr	Superior Weaponsmith	40	40	0	7	4389	0
1147	Hragran	Cloth & Leather Armor Merchant	40	40	0	7	4371	0
1148	Nerrist	Trade Goods	40	40	0	7	4377	0
1149	Uthok	General Supplies	40	40	0	7	4388	0
1150	River Crocolisk		30	31	0	1	1039	0
1151	Saltwater Crocolisk		35	36	0	1	2548	0
1152	Snapjaw Crocolisk		35	36	0	1	833	0
1153	Torren Squarejaw	Explorers' League	15	15	0	7	1656	0
1154	Marek Ironheart		15	15	0	7	1596	0
1155	Kelt Thomasin		15	15	0	7	1618	0
1156	Vyrin Swiftwind		15	15	0	7	1643	0
1157	Cursed Sailor		26	27	0	6	3505	0
1158	Cursed Marine		27	28	0	6	11372	0
1159	First Mate Snellig		29	29	0	6	3512	0
1160	Captain Halyndor		30	30	0	6	3494	0
1161	Stonesplinter Trogg		11	12	0	7	763	0
1162	Stonesplinter Scout		11	12	0	7	764	0
1163	Stonesplinter Skullthumper		13	14	0	7	160	0
1164	Stonesplinter Bonesnapper		15	16	0	7	722	0
1165	Stonesplinter Geomancer		17	18	0	7	160	0
1166	Stonesplinter Seer		13	14	0	7	764	0
1167	Stonesplinter Digger		18	19	0	7	722	0
1169	Dark Iron Insurgent		18	19	0	7	3456	0
1171	Dark Iron Guerrilla		17	18	0	7	825	1
1172	Tunnel Rat Vermin		10	11	0	7	10913	0
1173	Tunnel Rat Scout		10	11	0	7	365	0
1174	Tunnel Rat Geomancer		12	13	0	7	163	0
1175	Tunnel Rat Digger		12	13	0	7	373	0
1176	Tunnel Rat Forager		11	12	0	7	10912	0
1177	Tunnel Rat Surveyor		14	14	0	7	2299	0
1178	Mo'grosh Ogre		18	19	1	7	1122	0
1179	Mo'grosh Enforcer		18	19	1	7	6692	0
1180	Mo'grosh Brute		19	20	1	7	14403	0
1181	Mo'grosh Shaman		18	19	1	7	1045	0
1182	Brother Anton	Scarlet Crusade Emissary	45	45	0	7	2070	0
1183	Mo'grosh Mystic		19	20	1	7	1052	0
1184	Cliff Lurker		13	14	0	1	827	0
1185	Wood Lurker		17	18	0	1	520	0
1186	Elder Black Bear		11	12	0	1	707	0
1187	Daryl the Youngling		15	15	0	7	1356	0
1188	Grizzled Black Bear		13	14	0	1	762	0
1189	Black Bear Patriarch		16	17	0	1	762	0
1190	Mountain Boar		10	11	0	1	704	0
1191	Mangy Mountain Boar		14	15	0	1	3027	0
1192	Elder Mountain Boar		16	17	0	1	1208	0
1193	Loch Frenzy		12	13	0	1	1004	0
1194	Mountain Buzzard		15	16	0	1	410	0
1195	Forest Lurker		10	11	0	1	827	0
1196	Ice Claw Bear		7	8	0	1	8840	0
1197	Stonesplinter Shaman		15	16	0	7	763	0
1198	Rallic Finn	Bowyer	18	18	0	7	5014	0
1199	Juvenile Snow Leopard		5	6	0	1	748	0
1200	Morbent Fel		32	32	1	7	4272	0
1201	Snow Leopard		7	8	0	1	954	0
1202	Tunnel Rat Kobold		11	12	0	7	26	0
1203	Watcher Sarys	The Night Watch	35	35	0	7	2399	0
1204	Watcher Corwin	The Night Watch	38	38	0	7	2382	0
1205	Grawmug		17	17	0	7	1194	0
1206	Gnasher		16	16	0	7	721	0
1207	Brawler		16	16	0	7	721	0
1210	Chok'sul		22	22	1	7	1054	0
1211	Leper Gnome		8	10	0	7	6921	1.15
1212	Bishop Farthing		40	40	0	7	5548	0
1213	Godric Rothgar	Armorer & Shieldcrafter	5	5	0	7	3278	0
1214	Aldren Cordon	Clothier	18	18	0	7	1821	0
1215	Alchemist Mallory	Journeyman Alchemist	26	26	0	7	3237	0
1216	Shore Crawler		17	18	0	1	9570	0
1217	Glorin Steelbrow		25	25	0	7	3460	0
1218	Herbalist Pomeroy	Herbalism Trainer	10	10	0	7	3269	0
1222	Dark Iron Sapper		17	17	0	7	870	0
1224	Young Threshadon		19	20	0	1	867	0
1225	Ol' Sooty		20	20	1	1	706	0
1226	Maxan Anvol	Priest Trainer	10	10	0	7	3429	0
1227	Rygal Rocknell	iCoke Redemption Vendor	35	35	0	7	14949	1
1228	Magis Sparkmantle	Mage Trainer	10	10	0	7	10215	1.15
1229	Granis Swiftaxe	Warrior Trainer	9	12	0	7	3431	0
1230	[UNUSED] Lexin Haze	Warlock Trainer *Temp*	10	10	0	7	278	1
1231	Grif Wildheart	Hunter Trainer	8	12	0	7	3558	0
1232	Azar Stronghammer	Paladin Trainer	12	12	0	7	1622	0
1233	Shaethis Darkoak	Hippogryph Master	55	55	1	7	14310	1
1234	Hogral Bakkan	Rogue Trainer	12	12	0	7	3436	0
1235	[UNUSED] Maryann Grapefoot	Food Merchant	5	5	0	7	312	1
1236	Kobold Digger		12	13	0	7	373	0
1237	Kazan Mogosh	Food & Drink Merchant	8	8	0	7	3418	0
1238	Gamili Frosthide	Cloth & Leather Armor Merchant	9	9	0	7	3420	0
1239	First Mate Fitzsimmons		30	30	0	7	1699	0
1240	Boran Ironclink	Armorer	8	11	0	7	3425	0
1241	Tognus Flintfire	Journeyman Blacksmith	30	30	0	7	3422	0
1242	Karl Boran		30	30	0	7	3461	0
1243	Hegnar Rumbleshot	Gunsmith	8	12	0	7	3412	0
1244	Rethiel the Greenwarden		30	30	0	4	480	0
1245	Kogan Forgestone		8	10	0	7	3513	0
1246	Vosur Brakthel	Journeyman Alchemist	30	30	0	7	10635	0
1247	Innkeeper Belm	Innkeeper	30	30	0	7	3434	0
1249	Quartermaster Hudson	Armorer & Shieldcrafter	10	10	0	7	3337	0
1250	Drake Lindgren	General & Trade Supplies	10	10	0	7	3326	0
1251	Splinter Fist Firemonger		28	29	0	7	3190	0
1252	Senir Whitebeard		8	12	0	7	1376	0
1253	Father Gavin	The Argent Dawn	15	15	0	7	1616	0
1254	Foreman Stonebrow	Miners' League	12	12	0	7	1569	0
1255	Prospector Gehn	Explorers' League	8	12	0	7	1623	0
1256	Quarrymaster Thesten	Miners' League	10	10	0	7	3423	0
1257	Keldric Boucher	Arcane Goods Vendor	30	30	0	7	1431	0
1258	Black Ravager Mastiff		25	26	0	1	9562	0
1259	Gobbler		22	22	0	7	652	0
1260	Great Father Arctikus		11	11	4	7	5625	0
1261	Veron Amberstill	Ram Breeder	10	10	0	7	2790	0
1262	White Ram		30	30	0	8	10003	1
1263	Yarlyn Amberstill		1	1	0	7	1981	1
1265	Rudra Amberstill		10	10	0	7	1651	0
1266	Tundra MacGrann		20	20	0	7	1683	0
1267	Ragnar Thunderbrew		30	30	0	7	1684	0
1268	Ozzie Togglevolt		10	10	0	7	3441	1.15
1269	Razzle Sprysprocket		20	20	0	7	3440	1.15
1270	Fetid Corpse		29	30	0	6	559	0
1271	Old Icebeard		11	11	1	7	1050	0
1273	Grawn Thromwyn	Weaponsmith	10	10	0	7	3417	0
1274	Senator Barin Redstone		50	50	0	7	1655	0
1275	Kyra Boucher	Reagent Vendor	30	30	0	7	1444	0
1276	Mountaineer Brokk		30	30	0	7	1777	0
1277	Mountaineer Ganin		30	30	0	7	1784	0
1278	Mountaineer Stenn		30	30	0	7	1804	0
1279	Mountaineer Flint		30	30	0	7	1783	0
1280	Mountaineer Droken		30	30	0	7	1781	0
1281	Mountaineer Zaren		30	30	0	7	1812	0
1282	Mountaineer Veek		30	30	0	7	1809	0
1283	Mountaineer Kalmir		30	30	0	7	1793	0
1284	Archbishop Benedictus		63	63	3	7	5072	0
1285	Thurman Mullby	General Goods Vendor	30	30	0	7	1434	0
1286	Edna Mullby	Trade Supplier	30	30	0	7	1440	0
1287	Marda Weller	Weapons Merchant	30	30	0	7	1448	0
1288	[UNUSED] Hevram Bristol	Mace & Staff Merchant	60	60	0	7	1430	1
1289	Gunther Weller	Weapons Merchant	30	30	0	7	1429	0
1290	[UNUSED] Winston Bagley	Cloth Armor Merchant	45	45	0	7	1435	1
1291	Carla Granger	Cloth Armor Merchant	30	30	0	7	1439	0
1292	Maris Granger	Skinning Trainer	35	35	0	7	1449	0
1293	[UNUSED] Gerard Granger	Mail Armor Merchant	1	1	0	7	1428	1
1294	Aldric Moore	Mail Armor Merchant	30	30	0	7	1423	0
1295	Lara Moore	Leather Armor Merchant	30	30	0	7	1445	0
1296	Felder Stover	Weaponsmith	54	54	0	7	1426	0
1297	Lina Stover	Bow & Gun Merchant	30	30	0	7	1446	0
1298	Frederick Stover	Bow & Arrow Merchant	30	30	0	7	1427	0
1299	Lisbeth Schneider	Clothier	30	30	0	7	1447	0
1300	Lawrence Schneider	Journeyman Tailor	25	25	0	7	1432	0
1301	Julia Gallina	Wine Vendor	30	30	0	7	1443	0
1302	Bernard Gump	Florist	30	30	0	7	1425	0
1303	Felicia Gump	Herbalism Supplier	30	30	0	7	1441	0
1304	Darian Singh	Fireworks Vendor	30	30	0	7	1487	0
1305	Jarel Moor	Bartender	30	30	0	7	1490	0
1306	[UNUSED] Melechan Damodred	Reagent Vendor	45	45	0	7	1493	1
1307	Charys Yserian	Arcane Trinkets Vendor	50	50	0	7	1480	0
